,description,label
87,"Et si ces confinements dans le monde nous montraient la voie pour un équilibre avec la Vie ? Et si l'on faisait en même temps, partout dans le monde, 15 jours voire 3 semaines sans... moteurs thermiques, usines, etc. Un petit coup de pouce envers notre seule et unique maison, la Terre. hashtag#confinement hashtag#teletravail hashtag#ecologie",0
88,Experience is not what happens to you...It’s what you do with what happens to you...,0
89,from sklearn import,0
90,"Bonsoir la communauté,Pour ceux qui sont intéressés par nos offres de recrutement IT, merci de bien vouloir nous suivre sur notre page officielle.https://lnkd.in/geuJfzZTrès bonne soirée.hashtag#Skylark hashtag#Freelance hashtag#Recrutement",1
91,شكراً لكم على مجهوداتكم hashtag#خليك_فالدارhashtag#DCP hashtag#CoronaVirus hashtag#Maroc,0
92,"My only problem with working from home, is I can't stop 🤦‍♂️hashtag#StayHome hashtag#StaySafe",0
93,hashtag#coronavirusmaroc # hashtag#stayathome hashtag#stopcoronavirus,0
94,Coronavirus : dix bonnes raisons de rester optimiste pendant le confinement – https://lnkd.in/ddyD9CY via @LesEchos,0
95,Toujours et encore plus d’actualité: j’achète local. Partagez.,0
96,صديقي أرسل لي هذا (الدليل) خاص بالوقاية من الفيروس للموظفين وأماكن العمل.إعداد: مركز مكافحة الفيروسات والأوبئة بجيانجسو - الصين.ترجمة: أميمة مصطفىمراجعة: أحمد السعيدقمت برفعه وإعادة نشره لتعّم الفائدة: للتحميل: https://bit.ly/2WGlRTLساهم في نشره ومشاركته مع الآخرين.,0
97,"hashtag#EgyptFor Immediate hiring, we have open vacancies in the below roles:- IOS Developer: experience 1-3 years of experience.- Back-end Laravel PHP developer: 2-5 years of experience.- Front-end Angular or ReactJs developer: 1-3 years of experience.If interested, please share your updated Cv at: hr@datumcompany.com",1
98,"Hier, mon modèle d'apprentissage automatique prédit qu'aujourd'hui le Maroc aura 22 nouveaux cas COVID-16. Aujourd'hui le Maroc a marqué 19 nouveaux cas avec une marge d'erreur de 3 cas.Le même modèle prédit que demain nous aurons 34 nouveaux cas demain.(l'autre modèle predict 27)",0
99,New Post: What’s He Really Thinking - https://lnkd.in/gQdTn2E,0
100,"Refined granulated sugar ICUMSA 45 CFR Price Request - Salalah OmanWe are interested to order the below product monthly and need to know your CFR price.Importer: ALI BOUJAFAR INTERNATIONAL TRADING CO, LTDProduct: Refined granulated sugarGranulation: FineSolubility: 100% dry and free-flowingRadiation: Normal internationally accepted limit with our presence of cesium or iodine (certified)Color: Crystal sparkling whiteSmell: Free of any odor, unusual or abnormal smellsMagnetic Particles: MG/kg 4 maxSO2: 20 MG/kg max HPN staph Port: Salalah, Oman Quantity: 3000 tonsOman Phone: +968 9256 8589Whatsapp Number: +90 552 686 06 94Email: export@abfishery.comBest regards, hashtag#sugar hashtag#brazil",0
101,"Our Community hashtag#Toolkit for hashtag#EconomicRecovery and hashtag#Resiliency (2019 Canadian Version) is now available in hard copy, or by download. If your community is trying to plan ahead post hashtag#COVID19, you really need to get a copy. It is a great resource. The U.S. version is produced by International Economic Development Council. Government of Canada Government of Alberta Ontario Ministry of Government and Consumer Services Government of Saskatchewan Alberta Urban Municipalities Association Rural Municipalities of Alberta CBC CTV News Clinton Global Initiative United Nations @candoEDO Federation of Canadian Municipalities Municipalities of Saskatchewan Public Safety Canada | Sécurité publique Canada Canadian Red Cross Municipal World National Post, Inc. Calgary Herald Edmonton Journal World Energy Cities Partnership Ministère des Affaires municipales et de l'Habitation du Québec (MAMH) Government of Newfoundland and Labrador Government of Nova Scotia Government of Northwest Territories Government of British Columbia Government of Yukon Government of New Brunswick / Gouvernement du Nouveau-Brunswick Municipal Innovators Community Local Government Administration Association of Alberta Western Economic Diversification Canada | Diversification de l’économie de l’Ouest Canada FEMA",0
102,NEW HIGH POTENTIAL LEADERSHIP OPPORTUNITY: Global Product Line Manager for an international industrial technology business. The role is based in hashtag#IndianapolisClick here for more information ⬇️https://hubs.ly/H0nMmK00 hashtag#productmanagement hashtag#technology hashtag#fiber hashtag#fibre,1
103,Je partage avec vous une modélisation mathématique simplifiée de la propagation du hashtag#coronavirus.On peut voir la dangerosité du Virus dans les deux paramètres M (Le nombre des individus qui sont en contact avec un cas) et p (la probabilité que la maladie soit transmise). Donc toute solution envisageable va porter sur ces deux paramètres.Vous pouvez lire mon article complet sur ResearchGate : https://bit.ly/2xh9vFehashtag#covid19hashtag#coronavirus,0
104,واش فراسكم العالم الان يتحدث عن تجربتين فريدتين لمواجهة الفيروس في العالمتجربةالصين البلد الذي وظف كل طاقات الشعب لحماية الشعبوبلد ضحى باقتصاد الشعب منذ المرحلة الأولى من اجل حماية الشعبإنه المغرب ياسادةافتخر يامغربي,0
105,pour les intéressés.,0
106,"Calling for hashtag#Doctors, hashtag#Radiologists, hashtag#DataScientists, hashtag#SoftwareEngineers, hashtag#Translators and hashtag#Copyrighters to help my awesome friend Camilo Pestana create hashtag#COVID-19 detector.",1
107,New article about S0onu .. the dream of first Qatari unicorn !,0
108,"Hello le réseau, Dans ma vie j'ai vécu 3 confinements obligatoires1- 9 mois dans le ventre de ma mère2- presque 7 mois lors de ma première grossesse3- celui que nous vivons tous actuellementLes résultats du premier et du deuxième valaient le coût et ont donné La VIE à 2 êtres humains mon fils et moi. Le troisième gardera la vie saine à toutes les personnes qui partagent avec moi la vie dans ce payshashtag#Sauveznotrepayshashtag#cassezlachainehashtag#restezchezvous",0
109,"Here is some helpful information for anyone who may have questions regarding EI application. This week we had a rise in calls regarding how to apply, when should I apply and what do I need. For some it is the first time they are applying for EI ever. If matters are not stressful enough at this time. So help out someone else, reach out if you have some useful info to share on. Stay well 👍 hashtag#Unemployment hashtag#insurance hashtag#questions hashtag#shared hashtag#information hashtag#helping hashtag#linkedinrecruiter hashtag#shareon hashtag#canada hashtag#camincsolutions hashtag#sharethispost hashtag#linkedinconnections",0
110,"POUR REDUIRE LA PERIODE DE CONFINEMENT, il existe une stratégie efficace contre l'épidémie de COVID19. Les autorités françaises tardent à la prendre en compte sérieusement. EXIGEONS IMMEDIATEMENT LA MISE EN OEUVRE DES RECOMMANDATIONS DU PROFESSEUR DIDIER RAOULT : DEPISTAGE ET TRAITEMENT DES PATIENTS POSITIFS AVEC DE LA CHLOROQUINE.",0
111,"Partant de sa responsabilité sociale, et donnant réponse à plusieurs demandes de garder les agences ouvertes pour faciliter l'entraide entre les familles marocaines au Maroc et à l'étranger, Cash Plus a décidé de continuer à servir les marocains en adoptant un 0uvel horaire.Soyons tous solidaires.Si y a pas d'urgence, hashtag#StayHomehashtag#covid19",0
112,Urgent need of Laravel developer ( sernior software developer) in Lahore DHA Y block with 3-4 years of experience must know how to lead a team. Qualification BScs/ MS ITSend CV at hiring@epiccdo.com_______ hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
113,I am glad to contribute to a wonderful project with Mohammed Daoudi.talk-collection is a Github repo where you can share a summery of an article/talk/course you watched to save other people's timehttps://lnkd.in/dYMgpp6hashtag#github hashtag#opensource,0
114,New Post: Fight Ready Program – Overtime Athletes - https://lnkd.in/g8xrsMj,1
115,"« Au Maroc, le gouvernement a également décidé de passer outre les confirmations scientifiques en achetant tous les stocks de l'usine Sanofi de Casablanca pour traiter les malades. »",0
116,"Yoshua Bengio, Revered Architect of AI, Has Some Ideas About What to Build Next - IEEE Spectrum",0
117,"Loin de céder à la panique, la situation a l'air critique. Beaucoup trop de décès si on se compare à nos voisins maghrébins. Qu'attend le gouvernement pour ordonner un couvre feu et un confinement total ????!!!!!!hashtag#COVIDー19 hashtag#COVID19dz hashtag#RESTEZCHEZVOUS hashtag#STAYHOMESTAYSAFE hashtag#ALGERIE hashtag#PREVENTION",0
118,Stay home. Or for those of you that don’t understand...STAY THE F**K HOME!,0
119,Pandas groupby has a plot method. The documentation has gone missing.https://bit.ly/3dl0Emq,0
120,Des personnes me demandent pourquoi je partage ce que je fais dans la cooperative .La reponse est simple.C est pour que d autres puisses faire ce que je partage. hashtag#respectonslanaturehashtag#recyclagehashtag#environnementhashtag#emploishashtag#respectonslanature,0
121,https://lnkd.in/gw2R-FcMy weekly blog post...,1
122,"Bonsoir la communauté 📢,🚨 Nous nous permettons de vous informer que les besoins de nos clients sont toujours d'actualité. 🚨Nos clients recrutent pour des missions freelance sur Casablanca:📌 Développeurs Java Back End REST API/SAS (Minimum 4 ans d'expérience)📌 Développeurs Java Back End EJB (Minimum 4 ans d'expérience)👇Postulez soit:En remplissant le formulaire: https://lnkd.in/dmjRgUmEn envoyant votre CV à l'e-mail suivant: imane.boumargoud@skylark.maSoyons hashtag#positifs et continuons à vivre hashtag#normalement mais hashtag#différemment.hashtag#Skylark hashtag#Freelance hashtag#Casablanca hashtag#Développeur hashtag#Java hashtag#BackEnd hashtag#REST hashtag#API hashtag#SAS hashtag#EJB hashtag#Dojo",1
123,"Bonjour,⛔ Adil Ridaoui ⛔ a créé un Groupe pour aider les nombreux Marocains 🇲🇦Résidant au Maroc 🇲🇦 bloqués en France suite à la fermeture des frontières hashtag#covid-19N'hésitez pas à intégrer le Groupe pour aider et/ou à partager :Si vous recherchez de l'aide, ou proposez de l'aide merci de remplir la liste qu'on a mis dans la description du groupe :* proposition d'aide - vert* Demande d'aide- orangeCordialement.Le GroupeRappel du Lien du Groupe Whatsapp : https://lnkd.in/dKy-5HM",0
124,"le maroc sera victorieux car on n a pas le choix.la victoire est notre seul option.attention aux gestes simple qui sauveront notre pays, notre famille, nos amis, nos collèges, nos connaissances...ensemble nous sommes plus fort. hashtag#vive2020 hashtag#performances hashtag#maroc hashtag#coaching",0
125,"En Navantia, S.A., S.M.E hemos puesto a disposición nuestros recursos y experiencia en fabricación aditiva (impresión 3D) de las administraciones públicas para apoyar la lucha contra la pandemiaNavantia ContiGO 💪♥️🔝hashtag#covid hashtag#safety hashtag#solidaridad hashtag#personas hashtag#defensa hashtag#naval hashtag#rsc hashtag#juntos",0
